DateGranularity,PeriodStartDate,PeriodEndDate,PredictionTimeWindow,MeasureColumn,TimeColumn
M,2024-03-26,2025-03-25,12,_Value,_Time

_Time,_Value,ProductVariantName,WarehouseLocationName
2020-02-01,402,Car Audio Unit-65-Black,Distribution center
2020-03-01,608,Car Audio Unit-65-Black,Distribution center
2020-04-01,624,Car Audio Unit-65-Black,Distribution center
2020-05-01,707,Car Audio Unit-65-Black,Distribution center
2020-06-01,709,Car Audio Unit-65-Black,Distribution center
2020-07-01,823,Car Audio Unit-65-Black,Distribution center
2020-08-01,684,Car Audio Unit-65-Black,Distribution center
2020-09-01,614,Car Audio Unit-65-Black,Distribution center
2020-10-01,582,Car Audio Unit-65-Black,Distribution center
2020-11-01,648,Car Audio Unit-65-Black,Distribution center
2020-12-01,462,Car Audio Unit-65-Black,Distribution center
2021-01-01,441,Car Audio Unit-65-Black,Distribution center
2021-02-01,488,Car Audio Unit-65-Black,Distribution center
2021-03-01,556,Car Audio Unit-65-Black,Distribution center
2021-04-01,694,Car Audio Unit-65-Black,Distribution center
2021-05-01,723,Car Audio Unit-65-Black,Distribution center
2021-06-01,768,Car Audio Unit-65-Black,Distribution center
2021-07-01,858,Car Audio Unit-65-Black,Distribution center
2021-08-01,748,Car Audio Unit-65-Black,Distribution center
2021-09-01,624,Car Audio Unit-65-Black,Distribution center
2021-10-01,614,Car Audio Unit-65-Black,Distribution center
2021-11-01,688,Car Audio Unit-65-Black,Distribution center
2021-12-01,474,Car Audio Unit-65-Black,Distribution center
2022-01-01,502,Car Audio Unit-65-Black,Distribution center
2022-02-01,475,Car Audio Unit-65-Black,Distribution center
2022-03-01,604,Car Audio Unit-65-Black,Distribution center
2022-04-01,690,Car Audio Unit-65-Black,Distribution center
2022-05-01,775,Car Audio Unit-65-Black,Distribution center
2022-06-01,807,Car Audio Unit-65-Black,Distribution center
2022-07-01,900,Car Audio Unit-65-Black,Distribution center
2022-08-01,791,Car Audio Unit-65-Black,Distribution center
2022-09-01,716,Car Audio Unit-65-Black,Distribution center
2022-10-01,674,Car Audio Unit-65-Black,Distribution center
2022-11-01,752,Car Audio Unit-65-Black,Distribution center
2022-12-01,507,Car Audio Unit-65-Black,Distribution center
2023-01-01,515,Car Audio Unit-65-Black,Distribution center
2023-02-01,490,Car Audio Unit-65-Black,Distribution center
2023-03-01,652,Car Audio Unit-65-Black,Distribution center
2023-04-01,731,Car Audio Unit-65-Black,Distribution center
2023-05-01,821,Car Audio Unit-65-Black,Distribution center
2023-06-01,866,Car Audio Unit-65-Black,Distribution center
2023-07-01,937,Car Audio Unit-65-Black,Distribution center
2023-08-01,807,Car Audio Unit-65-Black,Distribution center
2023-09-01,773,Car Audio Unit-65-Black,Distribution center
2023-10-01,730,Car Audio Unit-65-Black,Distribution center
2023-11-01,727,Car Audio Unit-65-Black,Distribution center
2023-12-01,616,Car Audio Unit-65-Black,Distribution center
2024-01-01,568,Car Audio Unit-65-Black,Distribution center
2024-02-01,537,Car Audio Unit-65-Black,Distribution center
2019-01-01,1126,Car Audio Unit-65-Silver,Distribution center
2019-02-01,1185,Car Audio Unit-65-Silver,Distribution center
2019-03-01,1527,Car Audio Unit-65-Silver,Distribution center
2019-04-01,1688,Car Audio Unit-65-Silver,Distribution center
2019-05-01,1976,Car Audio Unit-65-Silver,Distribution center
2019-06-01,2030,Car Audio Unit-65-Silver,Distribution center
2019-07-01,2155,Car Audio Unit-65-Silver,Distribution center
2019-08-01,1919,Car Audio Unit-65-Silver,Distribution center
2019-09-01,1768,Car Audio Unit-65-Silver,Distribution center
2019-10-01,1707,Car Audio Unit-65-Silver,Distribution center
2019-11-01,1753,Car Audio Unit-65-Silver,Distribution center
2019-12-01,1315,Car Audio Unit-65-Silver,Distribution center
2020-01-01,1344,Car Audio Unit-65-Silver,Distribution center
2020-02-01,1306,Car Audio Unit-65-Silver,Distribution center
2020-03-01,1773,Car Audio Unit-65-Silver,Distribution center
2020-04-01,2125,Car Audio Unit-65-Silver,Distribution center
2020-05-01,2298,Car Audio Unit-65-Silver,Distribution center
2020-06-01,2303,Car Audio Unit-65-Silver,Distribution center
2020-07-01,2457,Car Audio Unit-65-Silver,Distribution center
2020-08-01,2272,Car Audio Unit-65-Silver,Distribution center
2020-09-01,2100,Car Audio Unit-65-Silver,Distribution center
2020-10-01,1960,Car Audio Unit-65-Silver,Distribution center
2020-11-01,2041,Car Audio Unit-65-Silver,Distribution center
2020-12-01,1484,Car Audio Unit-65-Silver,Distribution center
2021-01-01,1397,Car Audio Unit-65-Silver,Distribution center
2021-02-01,1574,Car Audio Unit-65-Silver,Distribution center
2021-03-01,1917,Car Audio Unit-65-Silver,Distribution center
2021-04-01,2190,Car Audio Unit-65-Silver,Distribution center
2021-05-01,2404,Car Audio Unit-65-Silver,Distribution center
2021-06-01,2383,Car Audio Unit-65-Silver,Distribution center
2021-07-01,2703,Car Audio Unit-65-Silver,Distribution center
2021-08-01,2341,Car Audio Unit-65-Silver,Distribution center
2021-09-01,2110,Car Audio Unit-65-Silver,Distribution center
2021-10-01,2081,Car Audio Unit-65-Silver,Distribution center
2021-11-01,2133,Car Audio Unit-65-Silver,Distribution center
2021-12-01,1555,Car Audio Unit-65-Silver,Distribution center
2022-01-01,1503,Car Audio Unit-65-Silver,Distribution center
2022-02-01,1533,Car Audio Unit-65-Silver,Distribution center
2022-03-01,2121,Car Audio Unit-65-Silver,Distribution center
2022-04-01,2292,Car Audio Unit-65-Silver,Distribution center
2022-05-01,2530,Car Audio Unit-65-Silver,Distribution center
2022-06-01,2614,Car Audio Unit-65-Silver,Distribution center
2022-07-01,2958,Car Audio Unit-65-Silver,Distribution center
2022-08-01,2596,Car Audio Unit-65-Silver,Distribution center
2022-09-01,2320,Car Audio Unit-65-Silver,Distribution center
2022-10-01,2298,Car Audio Unit-65-Silver,Distribution center
2022-11-01,2269,Car Audio Unit-65-Silver,Distribution center
2022-12-01,1607,Car Audio Unit-65-Silver,Distribution center
2023-01-01,1630,Car Audio Unit-65-Silver,Distribution center
2023-02-01,1569,Car Audio Unit-65-Silver,Distribution center
2023-03-01,2021,Car Audio Unit-65-Silver,Distribution center
2023-04-01,2401,Car Audio Unit-65-Silver,Distribution center
2023-05-01,2569,Car Audio Unit-65-Silver,Distribution center
2023-06-01,2748,Car Audio Unit-65-Silver,Distribution center
2023-07-01,3022,Car Audio Unit-65-Silver,Distribution center
2023-08-01,2606,Car Audio Unit-65-Silver,Distribution center
2023-09-01,2370,Car Audio Unit-65-Silver,Distribution center
2023-10-01,2263,Car Audio Unit-65-Silver,Distribution center
2023-11-01,2342,Car Audio Unit-65-Silver,Distribution center
2023-12-01,1773,Car Audio Unit-65-Silver,Distribution center
2024-01-01,1793,Car Audio Unit-65-Silver,Distribution center
2024-02-01,1726,Car Audio Unit-65-Silver,Distribution center
2019-01-01,453,High End Cabinet-Oak,Distribution center
2019-02-01,421,High End Cabinet-Oak,Distribution center
2019-03-01,587,High End Cabinet-Oak,Distribution center
2019-04-01,673,High End Cabinet-Oak,Distribution center
2019-05-01,735,High End Cabinet-Oak,Distribution center
2019-06-01,748,High End Cabinet-Oak,Distribution center
2019-07-01,794,High End Cabinet-Oak,Distribution center
2019-08-01,769,High End Cabinet-Oak,Distribution center
2019-09-01,650,High End Cabinet-Oak,Distribution center
2019-10-01,626,High End Cabinet-Oak,Distribution center
2019-11-01,669,High End Cabinet-Oak,Distribution center
2019-12-01,478,High End Cabinet-Oak,Distribution center
2020-01-01,479,High End Cabinet-Oak,Distribution center
2020-02-01,503,High End Cabinet-Oak,Distribution center
2020-03-01,685,High End Cabinet-Oak,Distribution center
2020-04-01,728,High End Cabinet-Oak,Distribution center
2020-05-01,875,High End Cabinet-Oak,Distribution center
2020-06-01,850,High End Cabinet-Oak,Distribution center
2020-07-01,942,High End Cabinet-Oak,Distribution center
2020-08-01,824,High End Cabinet-Oak,Distribution center
2020-09-01,728,High End Cabinet-Oak,Distribution center
2020-10-01,730,High End Cabinet-Oak,Distribution center
2020-11-01,778,High End Cabinet-Oak,Distribution center
2020-12-01,544,High End Cabinet-Oak,Distribution center
2021-01-01,520,High End Cabinet-Oak,Distribution center
2021-02-01,505,High End Cabinet-Oak,Distribution center
2021-03-01,693,High End Cabinet-Oak,Distribution center
2021-04-01,825,High End Cabinet-Oak,Distribution center
2021-05-01,881,High End Cabinet-Oak,Distribution center
2021-06-01,911,High End Cabinet-Oak,Distribution center
2021-07-01,985,High End Cabinet-Oak,Distribution center
2021-08-01,903,High End Cabinet-Oak,Distribution center
2021-09-01,832,High End Cabinet-Oak,Distribution center
2021-10-01,749,High End Cabinet-Oak,Distribution center
2021-11-01,783,High End Cabinet-Oak,Distribution center
2021-12-01,577,High End Cabinet-Oak,Distribution center
2022-01-01,560,High End Cabinet-Oak,Distribution center
2022-02-01,616,High End Cabinet-Oak,Distribution center
2022-03-01,701,High End Cabinet-Oak,Distribution center
2022-04-01,902,High End Cabinet-Oak,Distribution center
2022-05-01,940,High End Cabinet-Oak,Distribution center
2022-06-01,989,High End Cabinet-Oak,Distribution center
2022-07-01,1082,High End Cabinet-Oak,Distribution center
2022-08-01,951,High End Cabinet-Oak,Distribution center
2022-09-01,846,High End Cabinet-Oak,Distribution center
2022-10-01,827,High End Cabinet-Oak,Distribution center
2022-11-01,842,High End Cabinet-Oak,Distribution center
2022-12-01,671,High End Cabinet-Oak,Distribution center
2023-01-01,614,High End Cabinet-Oak,Distribution center
2023-02-01,619,High End Cabinet-Oak,Distribution center
2023-03-01,778,High End Cabinet-Oak,Distribution center
2023-04-01,931,High End Cabinet-Oak,Distribution center
2023-05-01,1000,High End Cabinet-Oak,Distribution center
2023-06-01,1057,High End Cabinet-Oak,Distribution center
2023-07-01,1141,High End Cabinet-Oak,Distribution center
2023-08-01,942,High End Cabinet-Oak,Distribution center
2023-09-01,865,High End Cabinet-Oak,Distribution center
2023-10-01,884,High End Cabinet-Oak,Distribution center
2023-11-01,878,High End Cabinet-Oak,Distribution center
2023-12-01,709,High End Cabinet-Oak,Distribution center
2024-01-01,678,High End Cabinet-Oak,Distribution center
2024-02-01,683,High End Cabinet-Oak,Distribution center
2019-01-01,275,Car Audio Unit-500,Store 4
2019-02-01,303,Car Audio Unit-500,Store 4
2019-03-01,357,Car Audio Unit-500,Store 4
2019-04-01,465,Car Audio Unit-500,Store 4
2019-05-01,526,Car Audio Unit-500,Store 4
2019-06-01,501,Car Audio Unit-500,Store 4
2019-07-01,485,Car Audio Unit-500,Store 4
2019-08-01,486,Car Audio Unit-500,Store 4
2019-09-01,419,Car Audio Unit-500,Store 4
2019-10-01,417,Car Audio Unit-500,Store 4
2019-11-01,424,Car Audio Unit-500,Store 4
2019-12-01,353,Car Audio Unit-500,Store 4
2020-01-01,304,Car Audio Unit-500,Store 4
2020-02-01,315,Car Audio Unit-500,Store 4
2020-03-01,471,Car Audio Unit-500,Store 4
2020-04-01,527,Car Audio Unit-500,Store 4
2020-05-01,548,Car Audio Unit-500,Store 4
2020-06-01,552,Car Audio Unit-500,Store 4
2020-07-01,609,Car Audio Unit-500,Store 4
2020-08-01,585,Car Audio Unit-500,Store 4
2020-09-01,486,Car Audio Unit-500,Store 4
2020-10-01,490,Car Audio Unit-500,Store 4
2020-11-01,531,Car Audio Unit-500,Store 4
2020-12-01,395,Car Audio Unit-500,Store 4
2021-01-01,347,Car Audio Unit-500,Store 4
2021-02-01,380,Car Audio Unit-500,Store 4
2021-03-01,469,Car Audio Unit-500,Store 4
2021-04-01,554,Car Audio Unit-500,Store 4
2021-05-01,583,Car Audio Unit-500,Store 4
2021-06-01,650,Car Audio Unit-500,Store 4
2021-07-01,685,Car Audio Unit-500,Store 4
2021-08-01,598,Car Audio Unit-500,Store 4
2021-09-01,499,Car Audio Unit-500,Store 4
2021-10-01,531,Car Audio Unit-500,Store 4
2021-11-01,537,Car Audio Unit-500,Store 4
2021-12-01,406,Car Audio Unit-500,Store 4
2022-01-01,395,Car Audio Unit-500,Store 4
2022-02-01,414,Car Audio Unit-500,Store 4
2022-03-01,518,Car Audio Unit-500,Store 4
2022-04-01,566,Car Audio Unit-500,Store 4
2022-05-01,670,Car Audio Unit-500,Store 4
2022-06-01,658,Car Audio Unit-500,Store 4
2022-07-01,693,Car Audio Unit-500,Store 4
2022-08-01,641,Car Audio Unit-500,Store 4
2022-09-01,592,Car Audio Unit-500,Store 4
2022-10-01,599,Car Audio Unit-500,Store 4
2022-11-01,593,Car Audio Unit-500,Store 4
2022-12-01,454,Car Audio Unit-500,Store 4
2023-01-01,369,Car Audio Unit-500,Store 4
2023-02-01,408,Car Audio Unit-500,Store 4
2023-03-01,543,Car Audio Unit-500,Store 4
2023-04-01,609,Car Audio Unit-500,Store 4
2023-05-01,612,Car Audio Unit-500,Store 4
2023-06-01,679,Car Audio Unit-500,Store 4
2023-07-01,727,Car Audio Unit-500,Store 4
2023-08-01,598,Car Audio Unit-500,Store 4
2023-09-01,612,Car Audio Unit-500,Store 4
2023-10-01,565,Car Audio Unit-500,Store 4
2023-11-01,604,Car Audio Unit-500,Store 4
2023-12-01,452,Car Audio Unit-500,Store 4
2024-01-01,402,Car Audio Unit-500,Store 4
2024-02-01,448,Car Audio Unit-500,Store 4
2019-01-01,811,Car Audio Unit-200,Store 2
2019-02-01,848,Car Audio Unit-200,Store 2
2019-03-01,1099,Car Audio Unit-200,Store 2
2019-04-01,1224,Car Audio Unit-200,Store 2
2019-05-01,1325,Car Audio Unit-200,Store 2
2019-06-01,1429,Car Audio Unit-200,Store 2
2019-07-01,1583,Car Audio Unit-200,Store 2
2019-08-01,1327,Car Audio Unit-200,Store 2
2019-09-01,1236,Car Audio Unit-200,Store 2
2019-10-01,1159,Car Audio Unit-200,Store 2
2019-11-01,1231,Car Audio Unit-200,Store 2
2019-12-01,893,Car Audio Unit-200,Store 2
2020-01-01,919,Car Audio Unit-200,Store 2
2020-02-01,933,Car Audio Unit-200,Store 2
2020-03-01,1289,Car Audio Unit-200,Store 2
2020-04-01,1412,Car Audio Unit-200,Store 2
2020-05-01,1518,Car Audio Unit-200,Store 2
2020-06-01,1703,Car Audio Unit-200,Store 2
2020-07-01,1806,Car Audio Unit-200,Store 2
2020-08-01,1587,Car Audio Unit-200,Store 2
2020-09-01,1437,Car Audio Unit-200,Store 2
2020-10-01,1347,Car Audio Unit-200,Store 2
2020-11-01,1445,Car Audio Unit-200,Store 2
2020-12-01,1003,Car Audio Unit-200,Store 2
2021-01-01,1034,Car Audio Unit-200,Store 2
2021-02-01,1031,Car Audio Unit-200,Store 2
2021-03-01,1236,Car Audio Unit-200,Store 2
2021-04-01,1449,Car Audio Unit-200,Store 2
2021-05-01,1628,Car Audio Unit-200,Store 2
2021-06-01,1717,Car Audio Unit-200,Store 2
2021-07-01,1852,Car Audio Unit-200,Store 2
2021-08-01,1653,Car Audio Unit-200,Store 2
2021-09-01,1468,Car Audio Unit-200,Store 2
2021-10-01,1430,Car Audio Unit-200,Store 2
2021-11-01,1457,Car Audio Unit-200,Store 2
2021-12-01,1135,Car Audio Unit-200,Store 2
2022-01-01,1076,Car Audio Unit-200,Store 2
2022-02-01,1067,Car Audio Unit-200,Store 2
2022-03-01,1436,Car Audio Unit-200,Store 2
2022-04-01,1616,Car Audio Unit-200,Store 2
2022-05-01,1754,Car Audio Unit-200,Store 2
2022-06-01,1857,Car Audio Unit-200,Store 2
2022-07-01,2092,Car Audio Unit-200,Store 2
2022-08-01,1810,Car Audio Unit-200,Store 2
2022-09-01,1532,Car Audio Unit-200,Store 2
2022-10-01,1559,Car Audio Unit-200,Store 2
2022-11-01,1666,Car Audio Unit-200,Store 2
2022-12-01,1232,Car Audio Unit-200,Store 2
2023-01-01,1159,Car Audio Unit-200,Store 2
2023-02-01,1154,Car Audio Unit-200,Store 2
2023-03-01,1500,Car Audio Unit-200,Store 2
2023-04-01,1698,Car Audio Unit-200,Store 2
2023-05-01,1798,Car Audio Unit-200,Store 2
2023-06-01,1932,Car Audio Unit-200,Store 2
2023-07-01,2043,Car Audio Unit-200,Store 2
2023-08-01,1860,Car Audio Unit-200,Store 2
2023-09-01,1649,Car Audio Unit-200,Store 2
2023-10-01,1579,Car Audio Unit-200,Store 2
2023-11-01,1760,Car Audio Unit-200,Store 2
2023-12-01,1325,Car Audio Unit-200,Store 2
2024-01-01,1274,Car Audio Unit-200,Store 2
2024-02-01,1269,Car Audio Unit-200,Store 2
2019-01-01,1121,Mid-Range Speaker,Store 1
2019-02-01,1132,Mid-Range Speaker,Store 1
2019-03-01,1599,Mid-Range Speaker,Store 1
2019-04-01,1717,Mid-Range Speaker,Store 1
2019-05-01,1825,Mid-Range Speaker,Store 1
2019-06-01,2031,Mid-Range Speaker,Store 1
2019-07-01,2083,Mid-Range Speaker,Store 1
2019-08-01,1894,Mid-Range Speaker,Store 1
2019-09-01,1761,Mid-Range Speaker,Store 1
2019-10-01,1795,Mid-Range Speaker,Store 1
2019-11-01,1771,Mid-Range Speaker,Store 1
2019-12-01,1259,Mid-Range Speaker,Store 1
2020-01-01,1375,Mid-Range Speaker,Store 1
2020-02-01,1372,Mid-Range Speaker,Store 1
2020-03-01,1767,Mid-Range Speaker,Store 1
2020-04-01,1996,Mid-Range Speaker,Store 1
2020-05-01,2230,Mid-Range Speaker,Store 1
2020-06-01,2223,Mid-Range Speaker,Store 1
2020-07-01,2503,Mid-Range Speaker,Store 1
2020-08-01,2288,Mid-Range Speaker,Store 1
2020-09-01,2047,Mid-Range Speaker,Store 1
2020-10-01,1946,Mid-Range Speaker,Store 1
2020-11-01,2118,Mid-Range Speaker,Store 1
2020-12-01,1439,Mid-Range Speaker,Store 1
2021-01-01,1450,Mid-Range Speaker,Store 1
2021-02-01,1417,Mid-Range Speaker,Store 1
2021-03-01,1816,Mid-Range Speaker,Store 1
2021-04-01,2091,Mid-Range Speaker,Store 1
2021-05-01,2418,Mid-Range Speaker,Store 1
2021-06-01,2433,Mid-Range Speaker,Store 1
2021-07-01,2610,Mid-Range Speaker,Store 1
2021-08-01,2364,Mid-Range Speaker,Store 1
2021-09-01,2094,Mid-Range Speaker,Store 1
2021-10-01,2084,Mid-Range Speaker,Store 1
2021-11-01,2013,Mid-Range Speaker,Store 1
2021-12-01,1522,Mid-Range Speaker,Store 1
2022-01-01,1554,Mid-Range Speaker,Store 1
2022-02-01,1536,Mid-Range Speaker,Store 1
2022-03-01,2025,Mid-Range Speaker,Store 1
2022-04-01,2313,Mid-Range Speaker,Store 1
2022-05-01,2505,Mid-Range Speaker,Store 1
2022-06-01,2504,Mid-Range Speaker,Store 1
2022-07-01,2882,Mid-Range Speaker,Store 1
2022-08-01,2446,Mid-Range Speaker,Store 1
2022-09-01,2232,Mid-Range Speaker,Store 1
2022-10-01,2140,Mid-Range Speaker,Store 1
2022-11-01,2262,Mid-Range Speaker,Store 1
2022-12-01,1667,Mid-Range Speaker,Store 1
2023-01-01,1644,Mid-Range Speaker,Store 1
2023-02-01,1551,Mid-Range Speaker,Store 1
2023-03-01,2074,Mid-Range Speaker,Store 1
2023-04-01,2466,Mid-Range Speaker,Store 1
2023-05-01,2594,Mid-Range Speaker,Store 1
2023-06-01,2644,Mid-Range Speaker,Store 1
2023-07-01,2975,Mid-Range Speaker,Store 1
2023-08-01,2724,Mid-Range Speaker,Store 1
2023-09-01,2369,Mid-Range Speaker,Store 1
2023-10-01,2202,Mid-Range Speaker,Store 1
2023-11-01,2448,Mid-Range Speaker,Store 1
2023-12-01,1802,Mid-Range Speaker,Store 1
2024-01-01,1808,Mid-Range Speaker,Store 1
2024-02-01,1704,Mid-Range Speaker,Store 1
2019-01-01,1100,High End Speaker,Store 2
2019-02-01,1164,High End Speaker,Store 2
2019-03-01,1598,High End Speaker,Store 2
2019-04-01,1715,High End Speaker,Store 2
2019-05-01,1872,High End Speaker,Store 2
2019-06-01,2102,High End Speaker,Store 2
2019-07-01,2108,High End Speaker,Store 2
2019-08-01,1878,High End Speaker,Store 2
2019-09-01,1707,High End Speaker,Store 2
2019-10-01,1581,High End Speaker,Store 2
2019-11-01,1703,High End Speaker,Store 2
2019-12-01,1288,High End Speaker,Store 2
2020-01-01,1271,High End Speaker,Store 2
2020-02-01,1323,High End Speaker,Store 2
2020-03-01,1782,High End Speaker,Store 2
2020-04-01,2039,High End Speaker,Store 2
2020-05-01,2203,High End Speaker,Store 2
2020-06-01,2275,High End Speaker,Store 2
2020-07-01,2462,High End Speaker,Store 2
2020-08-01,2189,High End Speaker,Store 2
2020-09-01,1954,High End Speaker,Store 2
2020-10-01,1962,High End Speaker,Store 2
2020-11-01,1960,High End Speaker,Store 2
2020-12-01,1456,High End Speaker,Store 2
2021-01-01,1350,High End Speaker,Store 2
2021-02-01,1492,High End Speaker,Store 2
2021-03-01,1864,High End Speaker,Store 2
2021-04-01,2147,High End Speaker,Store 2
2021-05-01,2212,High End Speaker,Store 2
2021-06-01,2352,High End Speaker,Store 2
2021-07-01,2568,High End Speaker,Store 2
2021-08-01,2314,High End Speaker,Store 2
2021-09-01,2105,High End Speaker,Store 2
2021-10-01,2031,High End Speaker,Store 2
2021-11-01,2080,High End Speaker,Store 2
2021-12-01,1539,High End Speaker,Store 2
2022-01-01,1447,High End Speaker,Store 2
2022-02-01,1474,High End Speaker,Store 2
2022-03-01,1979,High End Speaker,Store 2
2022-04-01,2221,High End Speaker,Store 2
2022-05-01,2447,High End Speaker,Store 2
2022-06-01,2607,High End Speaker,Store 2
2022-07-01,2944,High End Speaker,Store 2
2022-08-01,2475,High End Speaker,Store 2
2022-09-01,2294,High End Speaker,Store 2
2022-10-01,2131,High End Speaker,Store 2
2022-11-01,2265,High End Speaker,Store 2
2022-12-01,1596,High End Speaker,Store 2
2023-01-01,1617,High End Speaker,Store 2
2023-02-01,1590,High End Speaker,Store 2
2023-03-01,2062,High End Speaker,Store 2
2023-04-01,2367,High End Speaker,Store 2
2023-05-01,2601,High End Speaker,Store 2
2023-06-01,2600,High End Speaker,Store 2
2023-07-01,2959,High End Speaker,Store 2
2023-08-01,2580,High End Speaker,Store 2
2023-09-01,2299,High End Speaker,Store 2
2023-10-01,2188,High End Speaker,Store 2
2023-11-01,2385,High End Speaker,Store 2
2023-12-01,1689,High End Speaker,Store 2
2024-01-01,1779,High End Speaker,Store 2
2024-02-01,1749,High End Speaker,Store 2
2019-01-01,1040,Car Audio Unit-65-Silver,Store 3
2019-02-01,1129,Car Audio Unit-65-Silver,Store 3
2019-03-01,1466,Car Audio Unit-65-Silver,Store 3
2019-04-01,1661,Car Audio Unit-65-Silver,Store 3
2019-05-01,1777,Car Audio Unit-65-Silver,Store 3
2019-06-01,1870,Car Audio Unit-65-Silver,Store 3
2019-07-01,2000,Car Audio Unit-65-Silver,Store 3
2019-08-01,1848,Car Audio Unit-65-Silver,Store 3
2019-09-01,1597,Car Audio Unit-65-Silver,Store 3
2019-10-01,1505,Car Audio Unit-65-Silver,Store 3
2019-11-01,1650,Car Audio Unit-65-Silver,Store 3
2019-12-01,1128,Car Audio Unit-65-Silver,Store 3
2020-01-01,1190,Car Audio Unit-65-Silver,Store 3
2020-02-01,1256,Car Audio Unit-65-Silver,Store 3
2020-03-01,1602,Car Audio Unit-65-Silver,Store 3
2020-04-01,1898,Car Audio Unit-65-Silver,Store 3
2020-05-01,2127,Car Audio Unit-65-Silver,Store 3
2020-06-01,2050,Car Audio Unit-65-Silver,Store 3
2020-07-01,2355,Car Audio Unit-65-Silver,Store 3
2020-08-01,2156,Car Audio Unit-65-Silver,Store 3
2020-09-01,1839,Car Audio Unit-65-Silver,Store 3
2020-10-01,1754,Car Audio Unit-65-Silver,Store 3
2020-11-01,1879,Car Audio Unit-65-Silver,Store 3
2020-12-01,1398,Car Audio Unit-65-Silver,Store 3
2021-01-01,1313,Car Audio Unit-65-Silver,Store 3
2021-02-01,1408,Car Audio Unit-65-Silver,Store 3
2021-03-01,1681,Car Audio Unit-65-Silver,Store 3
2021-04-01,1892,Car Audio Unit-65-Silver,Store 3
2021-05-01,2172,Car Audio Unit-65-Silver,Store 3
2021-06-01,2213,Car Audio Unit-65-Silver,Store 3
2021-07-01,2420,Car Audio Unit-65-Silver,Store 3
2021-08-01,2201,Car Audio Unit-65-Silver,Store 3
2021-09-01,1993,Car Audio Unit-65-Silver,Store 3
2021-10-01,1873,Car Audio Unit-65-Silver,Store 3
2021-11-01,1917,Car Audio Unit-65-Silver,Store 3
2021-12-01,1397,Car Audio Unit-65-Silver,Store 3
2022-01-01,1455,Car Audio Unit-65-Silver,Store 3
2022-02-01,1358,Car Audio Unit-65-Silver,Store 3
2022-03-01,1835,Car Audio Unit-65-Silver,Store 3
2022-04-01,2106,Car Audio Unit-65-Silver,Store 3
2022-05-01,2325,Car Audio Unit-65-Silver,Store 3
2022-06-01,2442,Car Audio Unit-65-Silver,Store 3
2022-07-01,2697,Car Audio Unit-65-Silver,Store 3
2022-08-01,2225,Car Audio Unit-65-Silver,Store 3
2022-09-01,2104,Car Audio Unit-65-Silver,Store 3
2022-10-01,2026,Car Audio Unit-65-Silver,Store 3
2022-11-01,2012,Car Audio Unit-65-Silver,Store 3
2022-12-01,1615,Car Audio Unit-65-Silver,Store 3
2023-01-01,1440,Car Audio Unit-65-Silver,Store 3
2023-02-01,1485,Car Audio Unit-65-Silver,Store 3
2023-03-01,1880,Car Audio Unit-65-Silver,Store 3
2023-04-01,2181,Car Audio Unit-65-Silver,Store 3
2023-05-01,2411,Car Audio Unit-65-Silver,Store 3
2023-06-01,2467,Car Audio Unit-65-Silver,Store 3
2023-07-01,2749,Car Audio Unit-65-Silver,Store 3
2023-08-01,2447,Car Audio Unit-65-Silver,Store 3
2023-09-01,2211,Car Audio Unit-65-Silver,Store 3
2023-10-01,2051,Car Audio Unit-65-Silver,Store 3
2023-11-01,2079,Car Audio Unit-65-Silver,Store 3
2023-12-01,1624,Car Audio Unit-65-Silver,Store 3
2024-01-01,1585,Car Audio Unit-65-Silver,Store 3
2024-02-01,1635,Car Audio Unit-65-Silver,Store 3
2019-01-01,1072,High End Cabinet-Rosewood,Store 3
2019-02-01,1134,High End Cabinet-Rosewood,Store 3
2019-03-01,1426,High End Cabinet-Rosewood,Store 3
2019-04-01,1573,High End Cabinet-Rosewood,Store 3
2019-05-01,1926,High End Cabinet-Rosewood,Store 3
2019-06-01,1824,High End Cabinet-Rosewood,Store 3
2019-07-01,2029,High End Cabinet-Rosewood,Store 3
2019-08-01,1874,High End Cabinet-Rosewood,Store 3
2019-09-01,1586,High End Cabinet-Rosewood,Store 3
2019-10-01,1576,High End Cabinet-Rosewood,Store 3
2019-11-01,1674,High End Cabinet-Rosewood,Store 3
2019-12-01,1204,High End Cabinet-Rosewood,Store 3
2020-01-01,1280,High End Cabinet-Rosewood,Store 3
2020-02-01,1247,High End Cabinet-Rosewood,Store 3
2020-03-01,1660,High End Cabinet-Rosewood,Store 3
2020-04-01,1829,High End Cabinet-Rosewood,Store 3
2020-05-01,2099,High End Cabinet-Rosewood,Store 3
2020-06-01,2164,High End Cabinet-Rosewood,Store 3
2020-07-01,2317,High End Cabinet-Rosewood,Store 3
2020-08-01,2049,High End Cabinet-Rosewood,Store 3
2020-09-01,1864,High End Cabinet-Rosewood,Store 3
2020-10-01,1787,High End Cabinet-Rosewood,Store 3
2020-11-01,1849,High End Cabinet-Rosewood,Store 3
2020-12-01,1317,High End Cabinet-Rosewood,Store 3
2021-01-01,1322,High End Cabinet-Rosewood,Store 3
2021-02-01,1339,High End Cabinet-Rosewood,Store 3
2021-03-01,1712,High End Cabinet-Rosewood,Store 3
2021-04-01,1956,High End Cabinet-Rosewood,Store 3
2021-05-01,2280,High End Cabinet-Rosewood,Store 3
2021-06-01,2291,High End Cabinet-Rosewood,Store 3
